date,amount,income,food,transport,shopping,savings,budget,month,day,is_overspent,category_Bills & Utilities,category_Dining Out,category_Education,category_Entertainment,category_Food & Dining,category_Groceries,category_Healthcare,category_Insurance,category_Investments,category_Rent,category_Shopping,category_Transport,category_Transportation,category_Travel,category_Utilities,payment_method_Cash,payment_method_Credit (Amex),payment_method_Credit (Discover),payment_method_Credit (Mastercard),payment_method_Credit (Visa),payment_method_Credit Card,payment_method_Debit (Mastercard),payment_method_Debit (Prepaid) (Mastercard),payment_method_Debit (Prepaid) (Visa),payment_method_Debit (Visa),payment_method_Debit Card,payment_method_Mobile Wallet,payment_method_Net Banking,payment_method_UPI,day_type_Weekday,day_type_Weekend,cluster
2019-01-01,2488.77,3832.25,673.02,288.44,226.34,369.85,2411.91,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2019-01-01,198.63,2320.0,49.66,19.86,59.59,292.16,1740.0,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2
2019-01-01,2027.44,2569.35,554.58,237.68,177.17,155.84,3130.67,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2019-01-01,2321.79,2400.4,785.87,336.8,30.58,699.83,3172.36,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2019-01-01,596.41,8573.6,149.1,59.64,178.92,1706.94,6430.2,1,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
2019-01-01,2104.27,4607.04,502.17,215.22,267.8,2199.04,3268.39,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2019-01-01,2937.68,3664.19,889.64,381.27,158.34,2202.16,2326.2,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2019-01-01,2853.02,6802.41,786.13,336.92,242.77,3920.92,2901.81,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2019-01-01,1000.0,4937.58,350.0,150.0,0.0,1374.89,2414.91,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2019-01-01,1408.31,4286.53,492.91,211.25,0.0,1220.77,2376.08,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2019-01-01,2441.19,2578.18,697.15,298.78,179.74,263.78,2979.66,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2019-01-01,1421.97,4672.18,350.0,150.0,168.79,1877.31,2740.43,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2019-01-01,2927.49,25845.2,731.87,292.75,878.25,4092.59,19383.9,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
2019-01-01,3148.01,4077.03,888.23,380.67,244.09,1984.74,3866.26,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2019-01-01,1957.25,3546.93,383.27,164.26,344.88,981.54,3219.1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2019-01-01,2880.94,4784.64,759.63,325.55,284.23,1911.02,2847.63,1,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2019-01-01,2677.22,5026.76,735.11,315.05,230.76,1390.03,3216.36,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2019-01-01,3010.3,4716.88,842.46,361.05,241.31,2777.27,2532.38,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2019-01-01,460.25,7181.6,115.06,46.03,138.07,1000.54,5386.2,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
2019-01-01,3660.06,4839.78,1127.77,483.33,175.14,2482.18,2300.54,1,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2
2019-01-31,2539.33,4598.81,762.22,326.66,144.63,196.28,2887.66,1,31,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2019-01-31,2357.55,3548.86,636.59,272.82,215.49,1467.6,2753.81,1,31,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2
2019-01-31,1839.59,3885.63,385.39,165.17,295.39,1033.08,2441.69,1,31,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2019-01-31,3551.22,5246.93,1079.22,462.52,187.09,1648.67,2918.52,1,31,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2019-01-31,1938.73,4728.6,516.68,221.43,185.0,1202.53,3004.27,1,31,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2019-01-31,2572.17,3647.96,668.74,286.6,264.59,0.0,2428.01,1,31,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2019-01-31,2360.15,3425.75,627.11,268.76,227.36,1264.46,2771.5,1,31,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2019-01-31,2906.98,4410.45,827.0,354.43,217.65,1566.27,3512.81,1,31,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2019-01-31,3147.58,5797.78,851.97,365.13,285.35,3298.3,2686.42,1,31,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2019-01-31,2390.01,2892.75,799.75,342.75,42.0,107.2,2904.2,1,31,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2019-01-31,3166.49,4443.78,852.89,365.52,291.86,1025.87,2814.65,1,31,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2019-01-31,2303.13,3092.56,656.15,281.21,171.37,700.21,1669.36,1,31,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2019-01-31,2012.6,3857.63,593.92,254.54,126.27,1787.66,2982.6,1,31,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2019-01-31,2862.37,2656.73,876.83,375.78,142.86,331.59,2749.16,1,31,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2
2019-01-31,1627.38,3209.62,409.69,175.58,182.74,0.0,3255.29,1,31,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2019-01-31,3914.57,4127.99,1149.04,492.44,252.64,449.39,3373.64,1,31,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2019-01-31,2070.45,6483.49,544.38,233.3,206.04,3867.45,2914.5,1,31,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2019-01-31,3177.31,3762.45,904.82,387.78,236.84,2049.98,3338.04,1,31,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2019-01-31,3035.58,5080.44,822.98,352.71,273.68,2389.65,2733.13,1,31,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2
2019-01-31,2653.78,3630.76,675.64,289.56,289.36,1980.72,3668.85,1,31,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2019-01-31,1599.17,5216.32,506.27,216.97,61.08,2213.18,3287.03,1,31,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2019-01-31,2406.75,3633.32,749.22,321.09,106.45,0.0,2619.63,1,31,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2019-01-31,3138.63,2768.86,1021.4,437.74,88.14,1018.06,3560.72,1,31,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2019-01-31,3101.34,4298.5,812.62,348.26,311.83,1077.33,2354.88,1,31,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2019-01-31,2558.92,5017.84,726.64,311.42,193.12,3321.04,3292.51,1,31,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2019-01-31,2704.19,4933.33,749.19,321.08,225.46,2810.4,3231.95,1,31,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2019-01-31,2223.09,4614.66,638.76,273.75,159.23,542.94,2531.7,1,31,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2019-01-31,2695.49,4529.28,725.22,310.81,249.37,1198.65,3601.6,1,31,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2019-01-31,1831.96,3097.89,350.0,150.0,332.78,0.0,2274.36,1,31,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2019-01-31,2195.13,4808.93,561.88,240.8,235.91,273.76,3415.1,1,31,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2019-01-31,1956.87,3564.99,526.37,225.59,181.18,233.77,2794.13,1,31,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2019-01-31,2223.17,2733.02,640.85,274.65,156.86,0.0,2019.2,1,31,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2019-01-31,2342.55,4599.9,588.64,252.27,264.29,763.59,2807.84,1,31,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2
2019-01-31,2752.36,4532.96,835.01,357.86,146.65,1770.71,2286.6,1,31,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2019-01-31,3320.82,2884.93,867.95,371.98,336.38,200.13,2735.89,1,31,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2019-01-31,2326.51,5296.21,485.14,207.92,376.16,1957.72,2407.96,1,31,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2019-01-31,3115.0,2206.66,856.7,367.16,266.91,69.86,3112.42,1,31,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2019-01-31,3055.48,1649.12,926.51,397.07,163.33,0.0,3228.48,1,31,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2019-01-31,2714.55,2766.05,739.62,316.98,240.54,0.0,2759.26,1,31,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2019-01-31,3067.73,4236.99,919.21,393.95,176.57,1732.87,2546.93,1,31,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2019-01-31,3131.35,1913.61,952.69,408.3,163.75,0.0,2154.94,1,31,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2019-01-31,3699.71,3262.44,1107.82,474.78,213.8,0.0,2607.17,1,31,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2
2019-01-31,1910.89,3647.02,592.26,253.82,87.49,0.0,3184.25,1,31,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2019-01-31,3272.03,4349.07,1024.12,438.91,138.39,1901.25,3201.64,1,31,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2019-01-31,1641.06,5153.27,469.92,201.39,119.38,1921.98,2391.14,1,31,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2019-01-31,2768.13,3879.11,771.61,330.69,225.42,803.69,2775.74,1,31,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2019-01-31,2772.94,3830.55,783.96,335.98,213.22,0.0,2961.18,1,31,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2019-01-31,2736.76,3991.48,799.61,342.69,180.87,1118.0,2994.05,1,31,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
2019-01-31,1609.85,3524.82,477.89,204.81,97.78,0.0,3118.63,1,31,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
2019-01-31,3427.29,4423.41,1057.46,453.2,162.39,1523.22,3457.16,1,31,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
2019-02-01,92.08,880.0,23.02,9.21,27.62,60.31,660.0,2,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2019-02-01,4.76,34.4,1.19,0.48,1.43,2.28,25.8,2,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2
2019-02-01,2.44,22.4,0.61,0.24,0.73,4.36,16.8,2,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2
2019-02-01,189.49,2520.0,47.37,18.95,56.85,208.11,1890.0,2,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2
2019-02-01,523.91,7840.0,130.98,52.39,157.17,898.39,5880.0,2,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2019-02-01,597.46,4841.2,149.36,59.75,179.24,920.47,3630.9,2,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
2019-02-01,1210.91,12762.8,302.73,121.09,363.27,2345.39,9572.1,2,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
2019-02-01,769.05,6200.0,192.26,76.9,230.71,1222.46,4650.0,2,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2
2019-02-01,4.32,44.4,1.08,0.43,1.3,4.68,33.3,2,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2
2019-03-01,1162.99,10697.2,290.75,116.3,348.9,1997.63,8022.9,3,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
2019-03-01,1162.52,11014.8,290.63,116.25,348.76,943.64,8261.1,3,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
2019-03-01,341.77,5515.2,85.44,34.18,102.53,414.04,4136.4,3,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
2019-03-01,510.72,5360.0,127.68,51.07,153.22,1176.85,4020.0,3,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2
2019-03-01,708.71,7531.6,177.18,70.87,212.61,1035.05,5648.7,3,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
2019-03-01,284.06,4658.4,71.02,28.41,85.22,558.75,3493.8,3,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
2019-03-01,322.74,4900.0,80.68,32.27,96.82,827.15,3675.0,3,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
2019-03-01,334.88,5600.0,83.72,33.49,100.46,857.89,4200.0,3,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2
2019-03-01,981.72,9088.8,245.43,98.17,294.52,1275.25,6816.6,3,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
2019-03-01,1.65,30.0,0.41,0.16,0.49,2.79,22.5,3,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2
2019-03-01,3.59,29.6,0.9,0.36,1.08,3.53,22.2,3,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2
2019-03-01,1007.13,8244.8,251.78,100.71,302.14,578.77,6183.6,3,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
2019-03-01,160.46,3240.0,40.12,16.05,48.14,700.93,2430.0,3,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2
2019-03-02,2940.06,3117.18,810.61,347.4,249.61,0.0,3422.66,3,2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
2019-03-02,3064.28,4700.05,923.08,395.61,170.76,2168.1,2651.93,3,2,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2
2019-03-02,2529.02,3967.48,758.15,324.92,145.15,0.0,2118.33,3,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
2019-03-02,3035.25,4523.31,866.05,371.16,224.33,2270.13,2626.34,3,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2
2019-03-02,2724.07,3658.36,718.11,307.76,268.93,285.59,2680.35,3,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2
2019-03-02,2507.63,3752.85,777.56,333.24,114.41,626.86,2904.43,3,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2
2019-03-02,3340.28,4151.46,818.54,350.8,400.64,610.41,3630.87,3,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2
2019-03-02,3180.27,3643.19,983.84,421.65,147.72,1022.42,3156.53,3,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2
2019-03-02,2947.94,3936.26,813.91,348.82,249.0,893.46,3555.77,3,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2
2019-03-02,3493.72,3598.81,991.25,424.82,264.64,1428.1,3540.89,3,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2
2019-03-02,2488.06,4401.63,670.38,287.31,229.08,1050.31,3361.76,3,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2
2019-03-02,2912.69,2951.86,772.02,330.87,282.76,105.88,2399.68,3,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
2019-03-02,2891.91,3265.31,824.92,353.54,214.0,1118.97,3762.62,3,2,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
2019-03-02,2251.42,5020.37,651.41,279.18,156.1,900.54,3144.8,3,2,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
2019-03-02,3223.88,5266.24,924.2,396.09,233.32,3314.5,3387.2,3,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2
2019-03-02,3195.03,3706.82,834.8,357.77,323.96,0.0,3122.51,3,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2
2019-03-02,1977.13,2775.55,573.94,245.97,134.92,189.72,2729.68,3,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2
2019-03-02,1338.73,3227.28,350.0,150.0,135.49,0.0,2828.91,3,2,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2
2019-03-02,2848.95,3924.66,747.19,320.22,285.65,0.0,3243.02,3,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
2019-03-02,2585.0,1109.22,723.4,310.03,207.26,0.0,2530.93,3,2,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
2019-03-02,1423.75,3264.57,350.0,150.0,169.5,269.87,3207.62,3,2,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2
2019-03-02,2566.17,2892.45,667.65,286.13,263.44,762.19,2538.22,3,2,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2
2019-03-02,2960.57,3062.79,897.36,384.58,158.67,0.0,3332.33,3,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2
2019-03-02,3518.15,3900.81,931.22,399.1,343.0,1242.73,2204.68,3,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
2019-03-02,1717.48,4103.22,478.1,204.9,140.59,694.89,2797.94,3,2,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
2019-03-02,2852.8,2922.2,771.22,330.52,259.73,220.28,2673.81,3,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2
2019-03-02,3255.8,4331.77,971.02,416.15,192.58,1932.69,3871.69,3,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
2019-03-02,2982.47,5034.77,822.85,352.65,252.59,710.78,3518.1,3,2,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
2019-03-02,2850.18,3507.87,836.12,358.34,184.5,0.0,2824.73,3,2,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2
2019-03-02,1803.1,4439.75,556.56,238.53,85.17,1775.81,2382.26,3,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
2019-03-02,4017.04,3983.19,1229.47,526.92,201.7,906.37,2797.53,3,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2
2019-03-02,1975.93,4073.39,418.54,179.37,312.04,1495.58,2657.95,3,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2
2019-03-02,2790.72,4794.07,803.19,344.22,198.36,2406.35,2463.0,3,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2
2019-03-02,1274.69,4779.42,350.0,150.0,109.88,2123.24,2527.14,3,2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2
